PROYECTO,Tipo ,N° Departamento,N° Departamento.1,Estado MS,Broker ,Fecha Reserva,Tiempo transcurrido ,Fecha Promesa ,Arriendo,Fecha Inicio C. Arriendo,Fecha Fin C. Arriendo,Valor Arriendo,Estado Arriendo,Orientación,Tipología,M2 Terraza,M2 Dpto,Total M2,Precio,Precio Pie Regalo,Precio de Pie Regalo + 24 Cuotas,Precio de Pie Regalo + 36 Cuotas,Precio de Pie Regalo + 48 Cuotas,Precio de Pie Regalo + 60 Cuotas,Unidad_Unificada,Precio_UF_Unificado,Estado_Unificado,Tipologia_Unificada,M2_Total_Unificado,Proyecto_Unificado,Archivo_Origen,Unnamed: 0,Depto,Tipo,Caract.,Orientacion,"M2
 Útil.","M2
 Terraza",M2 total,Precio Con Bono Pie 15%,Estado,Condicion,Unnamed: 11,Unnamed: 12,Número del producto,Tipo Unidad,Programa,Grupo,Piso Producto,Proyecto,Superficie Vendible,Superficie Comercial,Superficie Interior,Superficie de Terraza,Precio LISTA,OBSERVACIONES
,,,,,,,,,,,,,,,,,,,,,,,,,203B,3425.0,Disponible,DEPARTAMENTO,33.14,The Place,Stock The Place.xlsx,,,,,ORIENTE,,,,,Disponible,,,,203B,DEPARTAMENTO,1D + 1B,,2.0,EDIFICIO THE PLACE,33.14,39.75,33.14,6.61,3425.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS, BONO 10%"
,,,,,,,,,,,,,,,,,,,,,,,,,105B,3425.0,Disponible,DEPARTAMENTO,32.91,The Place,Stock The Place.xlsx,,,,,ORIENTE,,,,,Disponible,,,,105B,DEPARTAMENTO,1D + 1B,,1.0,EDIFICIO THE PLACE,32.91,39.52,32.91,6.61,3425.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS, BONO 10%"
,,,,,,,,,,,,,,,,,,,,,,,,,618A,3457.82,Disponible,DEPARTAMENTO,29.73,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,618A,DEPARTAMENTO,ESTUDIO,,6.0,EDIFICIO THE PLACE,29.73,34.33,29.73,4.6,3457.82,
,,,,,,,,,,,,,,,,,,,,,,,,,501B,3915.0,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,501B,DEPARTAMENTO,1 1/2D + 2B,,5.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,301B,3915.0,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,301B,DEPARTAMENTO,1 1/2D + 2B,,3.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,102B,3915.0,Disponible,DEPARTAMENTO,43.29,The Place,Stock The Place.xlsx,,,,,SUR-ORIENTE,,,,,Disponible,,,,102B,DEPARTAMENTO,1 1/2D + 2B,,1.0,EDIFICIO THE PLACE,43.29,52.37,43.29,9.08,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,109A,3915.0,Disponible,DEPARTAMENTO,45.37,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,109A,DEPARTAMENTO,1 1/2D + 2B,,1.0,EDIFICIO THE PLACE,45.37,54.45,45.37,9.08,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,103A,3915.0,Disponible,DEPARTAMENTO,42.4,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,103A,DEPARTAMENTO,1 1/2D + 2B,,1.0,EDIFICIO THE PLACE,42.4,51.35,42.4,8.95,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,202B,3915.0,Disponible,DEPARTAMENTO,43.29,The Place,Stock The Place.xlsx,,,,,SUR-ORIENTE,,,,,Disponible,,,,202B,DEPARTAMENTO,1 1/2D + 2B,,2.0,EDIFICIO THE PLACE,43.29,52.37,43.29,9.08,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,201B,3915.0,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,201B,DEPARTAMENTO,1 1/2D + 2B,,2.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,302B,3915.0,Disponible,DEPARTAMENTO,43.29,The Place,Stock The Place.xlsx,,,,,SUR-ORIENTE,,,,,Disponible,,,,302B,DEPARTAMENTO,1 1/2D + 2B,,3.0,EDIFICIO THE PLACE,43.29,52.37,43.29,9.08,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,214A,3915.0,Disponible,DEPARTAMENTO,42.4,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,214A,DEPARTAMENTO,1 1/2D + 2B,,2.0,EDIFICIO THE PLACE,42.4,51.35,42.4,8.95,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,209A,3915.0,Disponible,DEPARTAMENTO,45.37,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,209A,DEPARTAMENTO,1 1/2D + 2B,,2.0,EDIFICIO THE PLACE,45.37,54.45,45.37,9.08,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,215A,3915.0,Disponible,DEPARTAMENTO,42.4,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,215A,DEPARTAMENTO,1 1/2D + 2B,,2.0,EDIFICIO THE PLACE,42.4,51.35,42.4,8.95,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,401B,3915.0,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,401B,DEPARTAMENTO,1 1/2D + 2B,,4.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,3915.0,"PRECIO VENTA FINAL, NO APLICA DESCUENTOS"
,,,,,,,,,,,,,,,,,,,,,,,,,1702A,4032.72839506173,Disponible,DEPARTAMENTO,33.12,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1702A,DEPARTAMENTO,1D + 1B,,17.0,EDIFICIO THE PLACE,33.12,39.73,33.12,6.61,4032.72839506173,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1312A,4044.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1312A,DEPARTAMENTO,1D + 1B,,13.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4044.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1601B,4078.73420479303,Disponible,DEPARTAMENTO,34.53,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1601B,DEPARTAMENTO,1D + 1B,,16.0,EDIFICIO THE PLACE,34.53,38.62,34.53,4.09,4078.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1512A,4080.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1512A,DEPARTAMENTO,1D + 1B,,15.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4080.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1611A,4087.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1611A,DEPARTAMENTO,1D + 1B,,16.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4087.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1406A,4088.73420479303,Disponible,DEPARTAMENTO,34.39,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1406A,DEPARTAMENTO,1D + 1B,,14.0,EDIFICIO THE PLACE,34.39,38.34,34.39,3.95,4088.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,206B,4090.73420479303,Disponible,DEPARTAMENTO,34.31,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,206B,DEPARTAMENTO,1D + 1B,,2.0,EDIFICIO THE PLACE,34.31,38.25,34.31,3.94,4090.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1612A,4098.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1612A,DEPARTAMENTO,1D + 1B,,16.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4098.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1506A,4099.73420479303,Disponible,DEPARTAMENTO,34.39,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1506A,DEPARTAMENTO,1D + 1B,,15.0,EDIFICIO THE PLACE,34.39,38.34,34.39,3.95,4099.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1716A,4100.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1716A,DEPARTAMENTO,1D + 1B,,17.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4100.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1407A,4103.73420479303,Disponible,DEPARTAMENTO,33.1,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1407A,DEPARTAMENTO,1D + 1B,,14.0,EDIFICIO THE PLACE,33.1,39.71,33.1,6.61,4103.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1616A,4108.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1616A,DEPARTAMENTO,1D + 1B,,16.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4108.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1606A,4110.73420479303,Disponible,DEPARTAMENTO,34.39,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1606A,DEPARTAMENTO,1D + 1B,,16.0,EDIFICIO THE PLACE,34.39,38.34,34.39,3.95,4110.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1711A,4113.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1711A,DEPARTAMENTO,1D + 1B,,17.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4113.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1507A,4115.73420479303,Disponible,DEPARTAMENTO,33.1,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1507A,DEPARTAMENTO,1D + 1B,,15.0,EDIFICIO THE PLACE,33.1,39.71,33.1,6.61,4115.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1816A,4116.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1816A,DEPARTAMENTO,1D + 1B,,18.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4116.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1617A,4119.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1617A,DEPARTAMENTO,1D + 1B,,16.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4119.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1706A,4120.73420479303,Disponible,DEPARTAMENTO,34.39,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1706A,DEPARTAMENTO,1D + 1B,,17.0,EDIFICIO THE PLACE,34.39,38.34,34.39,3.95,4120.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1811A,4121.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1811A,DEPARTAMENTO,1D + 1B,,18.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4121.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1109B,4124.73420479303,Disponible,DEPARTAMENTO,33.77,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1109B,DEPARTAMENTO,1D + 1B,,11.0,EDIFICIO THE PLACE,33.77,41.62,33.77,7.85,4124.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1712A,4124.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1712A,DEPARTAMENTO,1D + 1B,,17.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4124.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1607A,4126.73420479303,Disponible,DEPARTAMENTO,33.1,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1607A,DEPARTAMENTO,1D + 1B,,16.0,EDIFICIO THE PLACE,33.1,39.71,33.1,6.61,4126.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1707A,4127.73420479303,Disponible,DEPARTAMENTO,33.1,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1707A,DEPARTAMENTO,1D + 1B,,17.0,EDIFICIO THE PLACE,33.1,39.71,33.1,6.61,4127.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1902A,4128.73420479303,Disponible,DEPARTAMENTO,33.12,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1902A,DEPARTAMENTO,1D + 1B,,19.0,EDIFICIO THE PLACE,33.12,37.97,33.12,4.85,4128.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1812A,4131.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1812A,DEPARTAMENTO,1D + 1B,,18.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4131.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1806A,4132.73420479303,Disponible,DEPARTAMENTO,34.39,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1806A,DEPARTAMENTO,1D + 1B,,18.0,EDIFICIO THE PLACE,34.39,38.34,34.39,3.95,4132.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1810A,4136.73420479303,Disponible,DEPARTAMENTO,33.1,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1810A,DEPARTAMENTO,1D + 1B,,18.0,EDIFICIO THE PLACE,33.1,39.71,33.1,6.61,4136.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1209B,4136.73420479303,Disponible,DEPARTAMENTO,33.77,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1209B,DEPARTAMENTO,1D + 1B,,12.0,EDIFICIO THE PLACE,33.77,41.62,33.77,7.85,4136.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1717A,4137.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1717A,DEPARTAMENTO,1D + 1B,,17.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4137.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1807A,4139.73420479303,Disponible,DEPARTAMENTO,33.1,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1807A,DEPARTAMENTO,1D + 1B,,18.0,EDIFICIO THE PLACE,33.1,39.71,33.1,6.61,4139.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1817A,4144.73420479303,Disponible,DEPARTAMENTO,34.27,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1817A,DEPARTAMENTO,1D + 1B,,18.0,EDIFICIO THE PLACE,34.27,38.22,34.27,3.95,4144.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1309B,4146.73420479303,Disponible,DEPARTAMENTO,33.77,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1309B,DEPARTAMENTO,1D + 1B,,13.0,EDIFICIO THE PLACE,33.77,41.62,33.77,7.85,4146.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1608B,4162.73420479303,Disponible,DEPARTAMENTO,33.51,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1608B,DEPARTAMENTO,1D + 1B,,16.0,EDIFICIO THE PLACE,33.51,38.12,33.51,4.61,4162.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,1202A,4351.73420479303,Disponible,DEPARTAMENTO,33.12,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1202A,DEPARTAMENTO,1D + 1B,,12.0,EDIFICIO THE PLACE,33.12,39.73,33.12,6.61,4351.73420479303,permite hasta bono 10%
,,,,,,,,,,,,,,,,,,,,,,,,,601B,4609.82135076253,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,601B,DEPARTAMENTO,1 1/2D + 2B,,6.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,4609.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,204A,4627.82135076253,Disponible,DEPARTAMENTO,42.4,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,204A,DEPARTAMENTO,1 1/2D + 2B,,2.0,EDIFICIO THE PLACE,42.4,51.35,42.4,8.95,4627.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,801B,4630.82135076253,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,801B,DEPARTAMENTO,1 1/2D + 2B,,8.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,4630.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,901B,4642.82135076253,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,901B,DEPARTAMENTO,1 1/2D + 2B,,9.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,4642.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1001B,4643.82135076253,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1001B,DEPARTAMENTO,1 1/2D + 2B,,10.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,4643.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,304A,4650.82135076253,Disponible,DEPARTAMENTO,42.4,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,304A,DEPARTAMENTO,1 1/2D + 2B,,3.0,EDIFICIO THE PLACE,42.4,51.35,42.4,8.95,4650.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,914A,4660.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,914A,DEPARTAMENTO,1 1/2D + 2B,,9.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4660.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,404A,4661.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,404A,DEPARTAMENTO,1 1/2D + 2B,,4.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4661.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1101B,4663.82135076253,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1101B,DEPARTAMENTO,1 1/2D + 2B,,11.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,4663.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1114A,4671.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1114A,DEPARTAMENTO,1 1/2D + 2B,,11.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4671.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1115A,4671.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1115A,DEPARTAMENTO,1 1/2D + 2B,,11.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4671.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1201B,4675.82135076253,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1201B,DEPARTAMENTO,1 1/2D + 2B,,12.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,4675.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,402B,4681.82135076253,Disponible,DEPARTAMENTO,43.29,The Place,Stock The Place.xlsx,,,,,SUR-ORIENTE,,,,,Disponible,,,,402B,DEPARTAMENTO,1 1/2D + 2B,,4.0,EDIFICIO THE PLACE,43.29,52.37,43.29,9.08,4681.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,503A,4682.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,503A,DEPARTAMENTO,1 1/2D + 2B,,5.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4682.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1214A,4683.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1214A,DEPARTAMENTO,1 1/2D + 2B,,12.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4683.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,903A,4683.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,903A,DEPARTAMENTO,1 1/2D + 2B,,9.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4683.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1508B,4689.174291939,Disponible,DEPARTAMENTO,43.24,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,1508B,DEPARTAMENTO,1 1/2D + 2B,,15.0,EDIFICIO THE PLACE,43.24,50.38,43.24,7.14,4689.174291939,
,,,,,,,,,,,,,,,,,,,,,,,,,1103A,4694.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1103A,DEPARTAMENTO,1 1/2D + 2B,,11.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4694.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1315A,4694.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1315A,DEPARTAMENTO,1 1/2D + 2B,,13.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4694.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1104A,4694.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1104A,DEPARTAMENTO,1 1/2D + 2B,,11.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4694.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1401B,4697.82135076253,Disponible,DEPARTAMENTO,43.35,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1401B,DEPARTAMENTO,1 1/2D + 2B,,14.0,EDIFICIO THE PLACE,43.35,49.45,43.35,6.1,4697.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,608B,4704.82135076253,Disponible,DEPARTAMENTO,43.49,The Place,Stock The Place.xlsx,,,,,NOR-PONIENTE,,,,,Disponible,,,,608B,DEPARTAMENTO,1 1/2D + 2B,,6.0,EDIFICIO THE PLACE,43.49,52.57,43.49,9.08,4704.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1414A,4705.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1414A,DEPARTAMENTO,1 1/2D + 2B,,14.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4705.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1203A,4705.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1203A,DEPARTAMENTO,1 1/2D + 2B,,12.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4705.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,802B,4715.82135076253,Disponible,DEPARTAMENTO,43.29,The Place,Stock The Place.xlsx,,,,,SUR-ORIENTE,,,,,Disponible,,,,802B,DEPARTAMENTO,1 1/2D + 2B,,8.0,EDIFICIO THE PLACE,43.29,52.37,43.29,9.08,4715.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,702B,4715.82135076253,Disponible,DEPARTAMENTO,43.29,The Place,Stock The Place.xlsx,,,,,SUR-ORIENTE,,,,,Disponible,,,,702B,DEPARTAMENTO,1 1/2D + 2B,,7.0,EDIFICIO THE PLACE,43.29,52.37,43.29,9.08,4715.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1514A,4716.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,SUR,,,,,Disponible,,,,1514A,DEPARTAMENTO,1 1/2D + 2B,,15.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4716.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1303A,4716.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1303A,DEPARTAMENTO,1 1/2D + 2B,,13.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4716.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,1304A,4716.82135076253,Disponible,DEPARTAMENTO,42.64,The Place,Stock The Place.xlsx,,,,,NORTE,,,,,Disponible,,,,1304A,DEPARTAMENTO,1 1/2D + 2B,,13.0,EDIFICIO THE PLACE,42.64,51.59,42.64,8.95,4716.82135076253,
,,,,,,,,,,,,,,,,,,,,,,,,,902B,4726.82135076253,Disponible,DEPARTAMENTO,43.29,The Place,Stock The Place.xlsx,,,,,SUR-ORIENTE,,,,,Disponible,,,,902B,DEPARTAMENTO,1 1/2D + 2B,,9.0,EDIFICIO THE PLACE,43.29,52.37,43.29,9.08,4726.82135076253,
